29141	12.214939	0.210109	3
27067	3.594528	1.103994	1
11092	1.255271	0.291341	2
5919	5.797450	0.384638	2
33179	8.570766	0.208943	3
47345	4.458185	0.984850	1
72673	5.476250	0.544468	1
70605	6.220983	0.900625	1
52134	11.462876	0.836697	3
39951	1.431049	1.467856	1
80810	7.667908	0.389436	1
25242	12.616930	0.600921	3
14501	0.000000	1.153156	2
70687	7.769966	1.634556	1
39447	9.225631	0.697585	3
59884	3.887075	0.594868	1
69206	10.988667	1.621182	1
5428	1.965321	0.715280	2
35383	11.415659	1.099882	3
36935	9.736730	0.316839	3
7586	0.508372	0.785258	2
14905	8.224493	0.429985	2
77887	12.253550	1.547543	1
31944	8.471904	1.482063	3
4755	5.827836	0.117038	2
21066	11.491556	1.206176	3
24358	1.598166	1.541607	1
9269	4.140636	0.186228	2
28461	8.442068	1.270978	3
7153	0.537757	0.529034	2
35818	10.094106	1.521589	3
14095	2.687967	0.830291	2
15976	1.990876	0.014510	2
29545	3.038492	1.395259	1
26840	9.115943	0.501298	3
4429	5.106380	0.591349	2
13133	0.875377	0.713790	2
12882	3.263459	1.315478	2
60326	5.672629	1.553730	1
67645	10.141934	0.237512	1
33870	2.977602	1.698722	1
71032	9.756290	1.332126	1
38344	8.627768	0.833364	3
63036	8.969682	1.357296	1
7949	0.745410	0.590013	2
21927	3.451347	0.258843	2
3742	4.079093	1.160697	2
74842	13.735418	0.398306	1
76108	6.004680	1.434151	1
14670	3.238251	0.581293	2
31794	9.567780	1.099517	3
75687	8.790512	0.260101	1
2365	2.373809	0.889528	2
40008	10.588770	1.255830	3
21576	9.906976	1.322289	3
79220	19.523641	1.250739	1
13057	7.830110	0.916162	2
32274	13.682066	1.593917	3
12003	4.393453	0.605944	2
9929	2.271817	0.659159	2
31003	7.882173	0.139677	3
46209	9.841633	0.347801	3
20978	10.897970	0.230947	3
63648	7.449851	0.148375	1
10148	2.380904	0.407573	2
17882	2.784621	0.122584	2
